GA_ID,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
513332,20.28979164,30.24218369,21.68188879,27.49905694,23.99820818,31.88890738,35.17763946,14.0492167,10.02064749,23.42953668,27.28840478,17.27711024,24.64661275,17.76886677,23.30818688,24.20160986,31.91554609,9.719833134,17.59097768,26.17234722,25.25813806,22.26947699,24.18688701,33.27620601,30.42387831,24.43928904,14.14812164,25.41428128,26.33670616,20.26611525,24.01490592,31.6546676,32.50420494,31.01667554,29.85643833,24.59511605,20.68016909,16.71080193,21.27646674,23.2292582
513233,41.66802873,33.86038477,31.27086271,36.20622261,30.94781796,43.63719302,42.51390756,36.12650551,26.82213488,22.15849154,28.86800933,30.70103391,26.46164902,31.82169634,35.32385898,38.46342776,42.10165087,20.44155273,34.26714264,37.7166041,40.14861963,36.51063559,34.3203616,43.23274534,48.018517,39.44280277,38.41223619,37.13966578,35.46643879,35.76402505,39.2930219,45.33017066,51.18770561,44.41905336,34.24570341,39.26236243,37.14128605,30.40281785,37.55940905,40.84037045
513231,43.4330041,35.73015752,32.14583903,37.77221547,34.24656081,45.09329889,46.11780884,37.81668946,27.27525959,25.63606088,32.57674619,31.70857772,28.59195664,32.3512764,36.15480677,39.59713823,43.95275034,21.24299245,36.78505293,40.14699894,41.56707947,38.22368181,37.05119789,46.14309375,49.86186243,40.19886795,38.57240794,38.52426176,37.22217495,38.03081345,41.50480423,45.80510814,51.92565719,46.4748012,37.65471813,41.71357443,39.39842476,32.12611812,40.64062453,44.01412653
513232,45.93653239,35.10289402,37.28807848,38.50625212,37.54174423,46.99280146,48.82248859,40.77153044,29.13773172,27.06513101,33.53930518,33.49919046,30.16914874,33.89912528,39.15355364,39.46033242,45.37912919,25.28178855,40.94236475,43.12952418,43.70061661,39.69762352,36.31579846,46.74465911,48.98724938,40.48174032,37.11752444,38.37511146,38.44247556,37.86121236,40.35142615,47.55606179,53.77889975,45.59731065,37.98854387,44.64195933,41.84725199,34.5360279,42.00328119,47.72121757
370522,92.6987366,88.90794475,90.51389217,80.10587534,72.19528322,87.6630167,80.13270294,88.17715787,89.32883149,75.57472936,77.3992687,88.31527352,81.83402139,88.0205106,82.78756782,79.61614374,91.61615685,80.15629997,88.12128778,90.47995465,89.9972871,90.15320044,77.94621373,90.16054625,92.86674006,86.5083353,87.65999581,82.50504574,93.0164478,83.84506304,87.72700585,87.25738513,86.52425887,91.03036618,90.39193599,90.26472438,96.15419648,84.25595659,101.8013027,93.40551362
370521,87.29461661,83.64397298,85.2245729,75.05534366,67.38773143,82.16727851,75.22286849,83.2483234,83.89165276,70.56729043,72.93771156,83.11288041,77.0129122,83.06816448,78.43203814,75.02741359,86.20209774,75.02677394,82.7625149,84.93439015,84.36182757,84.76612237,73.01706397,85.15771156,87.0906913,80.79781883,82.24274533,77.05894319,87.19402066,78.2211919,82.5574851,81.87367104,81.35321017,85.81835916,84.96910211,85.58965832,91.19168057,81.16579658,95.54144617,89.57154946
370523,93.81208614,89.30767389,90.70708833,79.10300033,71.8307886,88.3463717,80.30952772,89.62673754,88.47336918,75.39424287,77.62129918,88.99781098,81.7172536,88.83541974,83.43077218,79.94682045,92.0297707,80.29341104,87.79765227,89.78548268,89.94774394,90.62708641,77.5891274,90.45420839,93.445165,86.56375527,87.48070924,82.32840803,93.34348492,84.23017567,88.32819597,87.72141958,87.71542713,90.61904176,90.05463662,92.0155489,97.54698873,84.23211843,106.4263873,93.06832485
370503,87.97588561,85.27931882,86.34726124,76.97884675,68.86308911,83.05362828,76.23890449,83.43052434,85.89808052,72.10049938,73.8556882,84.02495708,78.51615559,83.93984473,79.23013031,76.05518493,87.34087469,76.07814451,84.12949828,86.7321044,85.70440465,86.00245396,74.50664404,86.47453184,88.16584738,82.25854011,83.6985877,78.70507179,88.730696,79.49440543,83.83227216,83.01807506,82.01295646,87.71740793,86.74808443,85.93641152,91.84418305,83.35727216,94.49712859,90.05556336
370502,92.28918513,88.1913978,89.64572628,78.52765142,71.05319687,86.96771544,79.41115604,88.09958442,87.85208351,74.49850476,76.81153652,87.75690759,80.9558518,87.65231797,82.4925589,78.93745964,90.84148345,79.37507371,87.08788925,89.07194704,88.87030719,89.4188288,76.82172942,89.43197007,91.88138461,85.37802909,86.57604667,81.28364642,91.99022829,82.8237652,86.92495718,86.34749951,86.11341364,89.80368826,89.11358212,90.47451773,96.15014882,82.79675259,102.8786258,93.11130767
371425,84.10655511,78.39579588,78.50278892,68.75515143,64.35081593,80.82963975,71.54821256,79.26800696,78.08641036,68.05695386,67.56878947,80.08313742,71.10533352,78.17265938,73.06665168,69.22550477,83.88873715,72.70520444,78.53891232,81.00919075,81.69638247,82.52404001,69.20816047,81.98694855,88.40040566,82.51928041,80.74913567,77.95254229,88.10921726,81.72638063,84.32655695,84.06148297,83.17305698,83.42405384,83.92328747,79.49377679,83.81302724,79.78727585,94.37304084,83.26782257
371402,86.60244199,82.15810634,82.03458252,72.6172334,67.0111121,83.28735683,74.5942674,80.9854608,82.47684114,69.6649457,70.31447689,83.18773367,74.78649635,80.81042668,75.03572488,72.03091805,87.47755326,75.93988487,82.80962554,86.02743161,85.06186576,85.27479081,72.29470061,84.7622693,91.17881728,85.14459083,84.9363836,81.10168536,91.38362708,84.34846597,86.52477598,85.8909857,83.49359088,86.55578304,87.70937927,80.23452614,85.00591953,85.71565486,97.79065041,84.53093288
371481,88.99788353,86.07054663,86.0785324,76.14674619,69.42288083,85.34611327,77.50307665,83.96936871,86.2229187,72.1835984,72.70864438,84.93809504,77.67844585,83.09282024,77.73277751,75.13171454,88.72943038,77.31275019,84.68927837,87.77822406,86.56835578,87.07448204,74.52906253,86.90285216,91.73271665,85.68292897,85.54372228,81.34779698,92.19923185,83.89531267,86.59568051,85.93720924,84.09271881,88.39668533,88.38362139,84.72273612,90.49891134,85.64416991,98.21006437,89.85741237
371423,91.0911483,88.42906662,88.39434046,78.5548938,71.47683872,87.23273146,79.56278755,86.20123527,88.79915863,74.54797693,75.15557446,87.02442176,80.1864089,85.60350098,80.5086973,77.78110229,90.67298481,79.48533119,87.14114199,90.20564694,88.55727296,89.42292179,76.92523792,89.11399445,93.50200101,87.38006554,87.58148988,83.06836516,93.95671835,85.31214155,88.21338312,87.76692191,85.8437953,90.66299553,90.40968677,87.68647192,93.93423457,85.4651793,99.74883406,92.55166383
371424,86.67354293,82.51675006,82.21913551,72.21990653,66.50413048,82.90702889,74.41884598,81.18887683,82.47478443,69.91362192,69.78513658,82.29605677,74.24855237,80.33832137,74.50501951,71.56006105,86.19517088,74.65750094,81.35842302,84.31319235,83.88418146,84.37088526,71.67034869,83.99606621,89.67438476,83.55236657,82.65491251,79.1796875,89.87601492,82.29162733,84.74672709,84.08311304,82.83936776,85.79829903,86.00388658,81.43068668,86.43877455,82.48299817,96.54906219,86.4852011
371426,84.75357696,79.7653179,79.65038428,70.05738327,64.99435736,81.37848963,72.24059054,79.43660956,79.72359428,68.25126826,68.44869224,80.9949801,72.2541997,78.83051581,73.1892676,69.81689146,85.44873022,73.86755369,80.31938242,83.14979191,82.97086789,83.38531699,70.14927549,82.79642456,89.27137823,83.21459491,82.42499013,79.0864926,89.302333,82.46880981,84.66330235,84.11683982,82.36606519,84.38114007,85.33156384,78.7571843,83.26472554,82.5470473,95.41555029,82.85414198
371422,87.61345405,84.43397127,84.48564634,74.80698487,68.40895026,84.31943808,76.21151348,82.44589923,84.91533922,70.9900871,71.51512721,84.19207923,76.35337879,81.42180457,76.2387692,73.79421652,87.85969134,76.42927267,83.53555466,87.00694285,85.72388074,85.83514783,73.43980633,85.69586103,90.90190236,85.04219192,85.1164432,80.77102911,91.33268393,83.62397815,86.04995607,85.47371839,83.3781133,87.35005539,87.85745664,82.88897166,88.38146535,86.29637482,97.71427344,87.42716212
371482,83.689777,78.41119701,78.34469402,68.70961364,64.1670151,80.53490049,71.28545961,78.71792752,78.193075,67.6442289,67.46164754,79.92466453,71.08858421,77.76431026,72.53438999,68.80249255,83.91278523,72.56635712,78.74459516,81.29899196,81.64518508,82.22340529,69.06001232,81.73200279,88.0865341,82.21318715,80.82906295,77.83850318,87.97371321,81.35517957,83.74374433,83.31518216,82.22779723,83.31615454,83.96263613,78.51851582,82.95659114,80.1692921,94.31145469,82.418028
371427,84.81221612,79.45941392,79.14805861,69.85281136,65.22299451,81.781163,72.18088828,79.67053114,78.80732601,68.33345238,68.88752747,81.26114469,72.00268315,79.16797619,73.98422161,69.68479853,86.02766484,74.62029304,81.16299451,83.24400183,83.80249084,83.82513736,70.1692674,83.11694139,90.25934982,84.43762821,83.56805861,80.38700549,90.03906593,83.83936813,85.89020147,85.61804945,83.75785714,84.27242674,85.84885531,78.73637363,83.3218315,83.8232326,95.64751832,82.21130037
371421,86.00146831,82.00511288,81.79244999,72.1407942,66.35868796,82.55553371,74.11224075,80.52758987,82.37427568,69.36382705,69.55087312,82.20026089,74.09174336,79.77582003,74.07360576,71.29638297,86.23904665,74.70049687,81.42813786,84.70648155,83.85366685,84.14824065,71.52185427,83.7771638,89.55877186,83.5429285,83.08478198,79.33959988,89.88585831,82.44326018,84.6877409,84.02073993,82.31558247,85.61680301,86.16942631,80.22536642,85.23766355,83.51557461,96.05778206,85.16884947
371428,85.80925477,80.57117169,80.47583631,71.152377,65.99191352,82.48126277,73.17644493,80.2710887,80.42956248,68.83792986,69.73110317,82.33666369,73.22611296,80.04811457,74.37735146,70.74454162,86.92919007,75.54375213,82.26317245,84.70493914,84.59554818,84.68574438,71.11417901,83.96502596,91.11827545,85.08097123,84.71589845,81.01520472,91.10613509,84.4904239,86.64556733,85.96821799,83.4897855,85.42830695,86.93053073,79.21829248,83.92973272,85.19975741,96.67530644,83.0393152
370911,84.67710612,78.11584268,78.93760377,69.26015238,64.07385985,80.21063188,71.31238847,80.58319755,78.64233897,68.45425027,67.4942197,79.68887622,71.20250842,79.04303027,74.20281489,70.94074221,83.48772559,72.2851163,77.54678941,79.8461431,81.21678072,82.24378521,69.4185249,82.18855423,88.03481759,81.21807256,79.31473938,77.13390516,86.66225191,81.43645547,84.79312338,84.52300483,84.08628168,82.553268,82.15576944,81.92266421,86.48319833,79.8799986,91.43579985,83.75004655
370921,84.89606304,78.56599336,79.16311634,69.6012393,64.28453295,80.55885596,71.95554379,81.26860428,77.60300344,70.22765429,68.50122019,80.18769663,71.31888948,80.16786481,74.65121578,71.1064435,84.93846844,73.64713622,77.91002911,80.35003381,82.54973391,83.7179736,70.33330393,83.53682632,89.41757814,83.47308959,81.2435315,78.65442798,87.93649849,83.3426759,86.23194702,86.731087,86.63280262,83.3922628,83.34822557,81.2669063,86.42124607,82.01280468,94.83056952,85.04676428
370923,83.44142861,77.17055113,76.9512798,67.72604174,63.05047977,79.72311926,70.65792358,79.10576338,75.50076106,68.25347045,66.65284577,78.63691216,69.60399162,78.28117313,73.23460827,68.52940138,83.98887022,72.7495738,77.15139061,79.35371764,81.86057938,82.8198473,68.56713183,82.05832785,88.58817369,82.95283237,80.98726894,78.47586518,87.60978788,83.17356494,85.58726042,86.29324054,86.00793941,81.95415966,82.85228075,78.61289301,82.98145442,80.54335014,95.03810185,83.88433672
370983,84.31168104,78.22791517,78.16132356,69.03217948,64.31742488,80.67628425,71.55198713,80.30841157,77.6166196,69.16441493,67.4710073,79.88282701,70.79349541,79.19150574,74.20256087,70.2226484,84.32309875,73.23598707,77.6138908,80.14725339,81.84423581,83.09183141,69.64103249,82.58224563,88.93854159,83.10471847,80.65344885,78.46574053,87.94786021,83.14363407,85.61964099,86.26630919,85.81644531,82.97684655,83.20098975,80.84048291,85.1166196,80.84573697,94.33468819,83.86386535
370982,84.26353001,77.49403188,79.46555188,69.36262716,63.9783274,79.59823245,71.77448711,81.22903527,78.53098084,69.1944727,68.02653866,79.74755426,71.40614191,79.48385894,74.73454561,71.62944642,83.2438708,72.47554256,76.59078077,79.22488979,80.82410987,82.17832316,69.81047389,82.48067565,87.24443455,80.47200322,79.35448033,76.12712784,85.82900983,80.1902255,83.88226941,83.73643184,83.94550695,82.36125805,81.82393608,82.18036199,87.50534927,80.49267548,92.33040437,83.70296711
370125,88.36866414,83.87413585,83.73563675,73.22478893,67.30632777,84.16698291,75.40479658,83.17164563,83.20912394,70.83825346,70.82206631,83.20963139,75.18331715,81.84829965,76.4130924,73.15959168,86.84605654,75.30286382,82.09738034,84.85588945,84.73200365,85.42956638,72.45281381,85.12387109,90.71198482,84.21073456,83.15870179,79.7435575,90.57116906,82.854573,86.00968582,85.31680787,84.26752567,86.6043303,86.58613538,83.82817786,88.88888153,82.26439267,98.3648104,88.28055041
370124,83.92388152,77.92074013,77.6511553,68.43452545,64.0412179,80.56066464,71.35677299,79.38531023,76.76005707,68.67079766,67.05076866,79.51459081,70.47574335,78.66735708,74.01723741,69.27469392,84.36689911,73.41504419,77.97392525,80.25102412,82.22859707,83.15408957,69.27232348,82.37837154,88.94368499,83.43620547,81.28422167,79.03710991,88.18945043,83.60526558,85.74096704,86.39631087,86.03330111,82.5667288,83.49048375,79.69382307,83.55871997,80.78215042,94.50368222,83.72723925
370116,85.25092367,78.88389623,80.42370106,70.29243458,64.57419441,80.32328885,72.27961184,81.60721841,79.67624026,69.00082949,68.40195311,80.14987032,72.4446485,79.55874192,75.14145585,72.08538715,83.68363688,72.62352575,77.54130806,80.07873671,81.1072003,82.37191385,70.20895274,82.38939117,87.30785447,80.1149193,79.39453838,76.288106,86.03940276,79.90659321,83.5470783,83.36282202,82.93089484,82.79500275,82.33708598,83.62137413,88.30596728,79.34656901,91.58071445,83.82170231
