GA_ID,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
610429,1400,1962,1075,992,983,1270,1282,1533,2221,3085,3139,,,22539,41944,,,68800,112117,112117,131349,107018,153245,173456,215833,269461,336441,356701,441070,485270,523000,538297,554732,553723,566967,570679,574095,,447674
610628,1201,2016,2220,3395,3164,3599,2789,2934,3272,4479,4588,,,12445,17732,20970,27936,35895,47459,48102,60124,60156,75163,80204,100614,130703,165819,231077,262250,336271,434085,450901,476175,479450,490763,509165,565151,,
610823,895,1082,1093,562,826,1496,1379,1739,2630,2715,2223,,,6772,6485,,15450,8613,4888,6088,3817,4228,3755,3880,4765,4568,4368,14995,14911,16888,18105,19356,21113,20380,21298,15871,18577,,
610113,,,,,,,,,,,,,,,,,,,,,,6677,9432,8254,8104,9427,9398,10337,11134,12675,11907,5800,5700,5190,2329,,,,
610402,,,,,,,629,497,503,640,467,,,,,,,61500,,95006,105007,100361,90000,88000,90000,90000,87211,86619,89324,90351,96203,92648,94694,92169,93233,98635,98090,,36788
610403,,,,,,,,,,,,,,,,,,6200,,,,,,,,,,,,,,,,,,39633,39505,,
610430,1216,2419,2132,3761,2897,4947,9044,11282,14027,17563,21727,,55011,91398,124798,,,181000,,240000,270000,306660,323500,350600,422569,452430,532383,547512,616000,740000,810001,890000,918000,910955,921731,957800,968565,,617575
610821,2285,1766,3917,2889,3244,2299,3607,3117,2947,4102,5641,,,6836,8446,,8427,10000,7562,5600,6221,3984,5985,5790,8225,8985,8449,2089,22385,22390,20185,32915,33668,33144,3689,4199,4967,,
610222,725,394,1112,367,449,922,456,467,843,713,385,,,,,,,20868,29049,,32267,30292,39091,49211,56111,60351,73516,75731,80000,122086,143080,160580,169818,170800,171300,180568,185013,,
610632,1390,1173,2800,1739,2711,3683,3084,3781,3798,4765,6805,,,15765,21275,23402,25418,32221,42881,47230,46300,45869,53550,61600,122559,102920,136452,150000,185196,203200,227960,253226,262701,263395,243439,288840,319940,,
610627,490,202,250,432,489,745,488,777,1321,58,2387,,,2637,1868,1756,2500,2500,3000,3500,2639,3200,4077,3759,3508,3804,5899,6069,2900,4365,4480,5316,5505,3500,4047,5470,4912,,
610326,10152.9,,,,,16320,,,,,31035,,,,,104290,104821,72117,99382,53914,57036,60331,61067,64946,64452,85720,125359,127986,159244,235000,294862,366939,399881,437513,468456,489255,509348,,
610822,1752,1851,2441,2276,4520,2853,3392,3037,3821,3398,2378,,,2696,3146,,2011,2286,2683,1248,1392,336,883,1811,1811,2150,1910,1500,2330,6942,9530,12474,14096,12976,28514,23711,37528,,
610329,416.45,,,,,416,,,,,418,,,,,3382,4273,3492,5199,1052,2156,1559,878,654,816,1801,457,1067,1692,882,633,670,621,917,1035,4749,3337,,
610630,1105,1203,1360,1076,1271,1396,2166,2165,5746,5503,6307,,,9542,16481,21137,23764,17021,19385,21054,18802,20894,36803,46012,75928,71668,110001,124826,228190,287351,341656,373819,410744,413408,425400,440656,468774,,
610626,,,,,,,,,,,,,,,3122,3014,3023,3282,5454,4908,3054,3073,3168,3586,3163,3717,3367,3539,3539,6611,7964,8928,9939,9929,9593,10123,10740,,
610523,11199,,,,,11950,23048,23902,18430,19017,21095,29936,58222,92316,98544,145253,176391,177220,181608,202770,133015,120016,114795,122246,167006,211196,240437,250308,266967,430266,472717,500327,513166,517195,513982,567819,626124,,520215
