GA_ID,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
371402,286.6280672,287.3835661,287.2536064,286.1544611,285.9595869,286.5917818,286.9346138,286.7561707,287.3538717,286.8641687,286.5895397,286.901733,286.6009874,287.7515485,286.985598,286.6082966,287.4631396,287.9625826,287.9259842,287.4568674,287.2875026,287.7691607,286.6843886,287.4304483,287.1373774,287.9584244,287.8584253,287.338534,287.3049774,286.8183654,286.8428692,286.8649924,287.0648521,288.0561782,287.6287073,287.8022621,287.9564301,287.945033,288.2772081,287.7211736
371481,286.2744077,287.2108411,286.9888754,285.9474855,285.719802,286.3452381,286.5864186,286.4975234,287.1844873,286.6029979,286.2304456,286.5542491,286.469661,287.4748646,286.6227233,286.3057081,287.1827047,287.5883893,287.5981282,287.2380261,287.041739,287.4746665,286.5702302,287.1202968,287.0178935,287.6400979,287.5355501,287.2206446,287.0560944,286.533049,286.4922744,286.5122467,286.7337257,287.7752279,287.3866848,287.5151116,287.7150642,287.4778027,287.9623235,287.621732
371423,286.153662,287.1278316,286.8843647,285.8455834,285.5603689,286.2114611,286.44317,286.3919329,287.1051661,286.4469043,286.0665975,286.4244658,286.4117283,287.3512655,286.4937788,286.186908,287.0262573,287.4450051,287.4824692,287.144951,286.9382181,287.3317611,286.4847599,287.0211013,286.9158679,287.5179706,287.3925708,287.1538037,286.9796711,286.4175418,286.3975061,286.3784967,286.5781178,287.6617337,287.2341457,287.4043217,287.6306929,287.2943495,287.8134447,287.5283338
371424,286.5898377,287.4111562,287.3167705,286.1957054,286.0033508,286.5980253,286.9917878,286.8152466,287.4286884,286.9205779,286.5883987,286.8062794,286.6266685,287.7402436,286.9314166,286.6056138,287.5038027,287.9655049,287.8787259,287.5167637,287.2785003,287.8492138,286.7281802,287.3962273,287.144425,287.9613602,287.8909709,287.3732013,287.3512848,286.8791537,286.7151938,286.8705942,287.1414426,288.1113241,287.6933117,287.8836362,288.0295437,287.9962066,288.3165729,287.8583343
371426,286.7492237,287.4995992,287.4200018,286.2997914,286.0867925,286.7189836,287.0941993,286.9339571,287.4802338,287.0019782,286.7347363,286.9608606,286.6981364,287.8700012,287.067203,286.7178749,287.5777415,288.1024164,288.0787887,287.6371778,287.3842287,287.9511932,286.7468088,287.5351963,287.1634547,288.0875053,287.9881215,287.4134522,287.4141857,286.9868856,286.8765408,287.0215108,287.2783993,288.1930464,287.7381582,287.9649705,288.0905727,288.1127589,288.4188737,287.816318
371422,286.3716198,287.2386327,287.0298034,285.9810649,285.7710416,286.3959484,286.66731,286.5306125,287.1807544,286.677745,286.3089164,286.6597775,286.4919738,287.5346669,286.7227043,286.3774502,287.2450263,287.6665377,287.6555284,287.2505886,287.0962341,287.5175027,286.5857849,287.1816934,287.0400688,287.7176829,287.6179719,287.2227193,287.1051089,286.566681,286.5792166,286.5950094,286.7765684,287.825589,287.4056893,287.5411151,287.7403198,287.5627374,288.028756,287.6215105
371482,286.8026175,287.5385269,287.5325463,286.3445237,286.1437227,286.7600395,287.1859969,286.9863081,287.5044429,287.0957798,286.763713,286.9479223,286.7497389,287.9170697,287.1153317,286.7647231,287.65915,288.1704135,288.1209874,287.7327244,287.4461624,288.0394091,286.7892653,287.5549405,287.1510461,288.1423432,288.0401017,287.4127631,287.4907069,287.0850617,286.9315794,287.1128194,287.4133469,288.2689173,287.8312904,288.0494706,288.2001949,288.1814508,288.5042041,287.9124942
371427,286.8514398,287.5668223,287.5248446,286.3241306,286.1679122,286.8264213,287.1886143,287.0111802,287.4964662,287.053478,286.8278131,287.0295995,286.7454359,287.9980569,287.189203,286.8014598,287.6870095,288.2115317,288.2224634,287.7177093,287.4488647,288.0445401,286.8199189,287.6210781,287.2131857,288.2216663,288.0732623,287.4529085,287.4944514,287.0965873,286.9784738,287.1155884,287.4015907,288.2707463,287.8159248,287.9922098,288.1719732,288.2112601,288.4882133,287.8430628
371421,286.53271,287.3389869,287.2030313,286.118557,285.9202178,286.5380422,286.8736695,286.7158114,287.3306677,286.8306825,286.5197309,286.7924926,286.5602453,287.6613404,286.8778039,286.5385236,287.4010412,287.8699978,287.8224084,287.4123511,287.2040809,287.7216408,286.6651348,287.3369121,287.0923179,287.8742217,287.790579,287.3067345,287.2384463,286.7587367,286.6811626,286.7777463,287.0096244,287.9860641,287.5672898,287.7514249,287.9043022,287.8419888,288.2025987,287.7231202
371428,286.7603184,287.4951155,287.4039577,286.2629751,286.0889916,286.7259623,287.0857435,286.8989521,287.4364466,286.9664405,286.7342006,286.9995049,286.7002514,287.9184549,287.1297828,286.7285502,287.6018448,288.1154615,288.1009239,287.6147569,287.4032774,287.9204241,286.7774422,287.5639034,287.1945707,288.0950699,287.9976275,287.4174411,287.4218518,286.9884607,286.9513163,287.0107247,287.2544585,288.1779179,287.7529824,287.9229826,288.0870186,288.1248195,288.3925077,287.7628761
