GA_ID,200204,200205,200206,200207,200208,200209,200210,200211,200212,200301,200302,200303,200304,200305,200306,200307,200308,200309,200310,200311,200312,200401,200402,200403,200404,200405,200406,200407,200408,200409,200410,200411,200412,200501,200502,200503,200504,200505,200506,200507,200508,200509,200510,200511,200512,200601,200602,200603,200604,200605,200606,200607,200608,200609,200610,200611,200612,200701,200702,200703,200704,200705,200706,200707,200708,200709,200710,200711,200712,200801,200802,200803,200804,200805,200806,200807,200808,200809,200810,200811,200812,200901,200902,200903,200904,200905,200906,200907,200908,200909,200910,200911,200912,201001,201002,201003,201004,201005,201006,201007,201008,201009,201010,201011,201012,201101,201102,201103,201104,201105,201106,201107,201108,201109,201110,201111,201112,201201,201202,201203,201204,201205,201206,201207,201208,201209,201210,201211,201212,201301,201302,201303,201304,201305,201306,201307,201308,201309,201310,201311,201312,201401,201402,201403,201404,201405,201406,201407,201408,201409,201410,201411,201412,201501,201502,201503,201504,201505,201506,201507,201508,201509,201510,201511,201512,201601,201602,201603,201604,201605,201606,201607,201608,201609,201610,201611,201612
513332,-6.336952658,-3.33125253,-2.547556284,-1.763860039,-0.980163793,-3.356207419,0.162577718,-0.928637128,-3.922680376,-2.517321465,-4.618575261,-5.027719663,-7.127666099,-2.764595228,-2.219196122,-1.673797015,0.534577121,4.330646519,1.200574045,-0.423548299,-1.488905753,-1.509585987,-1.530266221,-5.191546636,-2.617018465,-2.919289762,-1.385234127,1.654842437,2.400782739,3.519808717,2.960416132,0.258903647,-0.652734774,-3.088595742,-3.220812893,-2.709958426,-4.810639689,-1.259974473,1.26357035,1.991722337,5.550952609,4.200334654,4.844761382,2.279041934,0.461373003,-0.745026734,-0.950767759,-0.561796963,-0.916412611,-0.625637146,-0.257291223,1.145234095,-0.877448316,-0.990603633,1.038898104,-2.113123321,-1.340903515,-2.183635,-2.023350972,-1.827329376,-4.520728921,-4.082634236,-0.930196608,2.362128346,1.13783987,3.530831142,1.63615321,-1.324246108,-3.014836621,-3.33189787,-2.901140711,-2.114904415,-1.183036851,-3.231254458,-0.614336572,2.596448889,4.399991136,4.486130103,4.160959324,2.825770239,-0.470666855,-1.303185243,-1.38105613,-1.535909182,-2.381051354,-1.222766772,-0.608871224,2.723530902,4.794854878,4.160100656,4.114312618,3.927783114,2.422497083,1.892430975,0.384544429,-1.520976322,-2.872228611,-2.042763588,2.609104315,4.578406971,2.043438879,2.7907589,2.775349641,1.162469237,-0.003929876,-0.688348663,-1.372767451,-3.177398883,-3.201592322,-2.658223535,0.900544102,4.45931174,3.33023274,3.903558442,3.806608532,2.028817224,0.251025915,-0.010596418,0.006849562,-0.746730345,0.13341395,1.013558244,1.893702539,6.769537689,8.161132178,6.774503163,5.622189922,4.46987668,1.176405488,1.513806801,1.038126239,0.759904347,0.481682454,1.405601373,2.699221118,5.568947943,4.803615624,4.038283306,3.272950987,3.9234538,1.801134078,0.992666936,0.095691809,-0.801283317,-0.38782557,-0.295923341,2.757377409,3.922920086,5.088462762,5.881047677,6.995483625,5.567982451,3.179508194,0.791033937,-2.011234168,-0.176579153,-1.783911796,2.264183812,6.312279421,3.661565929,1.010852436,1.935866988,0.767304719,-0.40125755,-1.569819819,-1.753510764,-2.257916331,-2.762321897,-1.597289705,-0.432257513,-0.863800406,1.098877471,0.049979655,0.12719821,0.204416765,0.28163532,-1.089666474
513233,-1.699315005,-1.175804574,-0.037873608,1.100057358,2.237988324,-2.538135527,-0.953001532,-2.255062922,-5.960236671,-5.58447638,-8.057143895,-6.275188699,-6.745399691,-1.690484179,-0.027789056,1.634906068,2.770873987,6.889617335,4.583281418,2.194817023,-0.204616096,-1.49238918,-2.780162263,-4.661554105,-1.091470961,-0.344829554,0.807989994,5.909866942,5.069630254,6.459979893,6.299656099,1.748585594,-0.2065174,-2.762859859,-2.720145523,-0.958118377,-1.608954264,2.171669138,3.973686568,4.0944913,7.664875081,5.207848647,6.504391712,3.713887008,-0.309232842,-3.084676243,-2.780841332,-0.248855979,-0.173751349,0.775493719,1.594786458,2.399065456,-1.772294936,-1.066241737,0.502658319,-2.970810187,-3.030015845,-4.566915578,-4.278601513,-3.482531001,-5.393319912,-4.144075261,0.16600345,5.05924166,2.9612683,4.080051692,1.117941145,-1.541455047,-4.288671801,-5.092141532,-5.196779792,-3.766246936,-0.956871667,-2.503287037,-0.152003355,2.868297677,3.316159377,4.65074141,3.024006356,2.201578265,-3.549542007,-5.424775965,-5.638175754,-4.659331439,-4.180520048,-1.875060692,-2.432202057,1.573937019,4.246374456,2.510222567,2.536610315,0.898103369,0.224260108,-2.367070122,-4.060713494,-4.854333945,-3.419480733,-0.976729735,4.815287339,6.396907734,2.689039371,4.440699529,3.019088024,-0.656947225,-2.537042941,-3.503048314,-4.469053687,-6.422874584,-5.674149442,-4.665716651,-1.067572676,2.530571298,2.230729122,2.582281429,2.794333519,0.25916248,-2.276008559,-2.648701619,-3.001135018,-2.572615417,-0.931967317,0.708680784,2.349328884,8.22994239,6.081690512,4.85685782,3.387568712,1.918279604,-1.881201147,-3.102103188,-3.580053348,-3.655088894,-3.730124439,-0.466538271,1.216945995,5.396579042,3.837432182,2.278285323,0.719138463,0.478472366,-2.795524401,-4.798415206,-5.605663836,-6.412912465,-4.475095561,-2.827440117,0.309695737,0.955057215,1.600418694,4.346381572,4.24350496,1.797895916,-1.362449089,-4.522794094,-4.901699888,-6.357880711,-5.476280472,-0.199785866,5.07670874,2.068141913,-0.940424914,0.82378001,-0.832903315,-2.489586641,-4.146269966,-4.705452817,-5.154604224,-5.603755631,-2.866761505,-0.129767378,-2.137148325,0.95548795,-2.335053762,-2.729176768,-3.123299773,-3.517422779,-7.060931591
513231,-2.266166028,-1.425874851,-0.422723168,0.580428514,1.583580197,-2.8067332,-0.974942883,-2.378899771,-5.783762495,-5.217035909,-7.710375477,-6.117452907,-6.861380284,-1.777642135,-0.501197153,0.775247828,2.198941761,6.385143057,4.133000527,1.922957604,-0.243834492,-1.396663316,-2.549492139,-4.681213629,-1.248596186,-0.661758261,0.407857052,5.27162159,4.502652542,5.923296947,5.72641433,1.474960642,-0.234547292,-2.770823749,-2.755179599,-1.169255564,-1.989024285,1.733558718,3.78250948,3.636404604,7.248353492,5.025414193,6.370067298,3.679911436,-0.029795429,-2.635706528,-2.454947697,-0.089220772,-0.165980089,0.713848249,1.471019906,2.211772449,-1.63636564,-1.036777592,0.662728956,-2.909799939,-2.74621484,-4.135722005,-3.928731595,-3.124238273,-5.263295491,-4.192314226,-0.02433127,4.637766694,2.401914253,3.904640949,1.2345275,-1.459898553,-4.078730157,-4.850261829,-4.705469125,-3.352063691,-0.736929344,-2.607525488,-0.278410336,2.706313055,3.087216269,4.327761577,3.068082038,2.065000325,-3.25811054,-4.924006871,-5.135841976,-4.177452254,-3.997258262,-1.756624326,-2.075040329,1.65954847,4.123566876,2.794173827,2.753737281,1.290240151,0.547921947,-1.762757168,-3.452558596,-4.337771625,-3.316983466,-1.237977989,4.512649174,5.936613291,2.272598749,3.769708962,2.656922657,-0.673148203,-2.527961486,-3.428573703,-4.32918592,-6.14470103,-5.554098941,-4.673205263,-1.052576042,2.56805318,2.07529345,2.651981198,2.778640555,0.307255242,-2.164130071,-2.521651053,-2.668208224,-2.35927388,-0.849703896,0.659866089,2.169436073,7.940005263,6.251630129,4.838304317,3.48202678,2.125749242,-1.548286529,-2.61197757,-3.072353395,-3.134195708,-3.19603802,-0.326008986,1.259891179,5.266359698,3.780728064,2.295096429,0.809464795,0.668595606,-2.402411103,-4.256710544,-5.047363106,-5.838015668,-3.967372219,-2.494821644,0.608107111,1.090408119,1.572709126,4.175702888,4.419441028,2.199271454,-0.861452638,-3.922176731,-4.272188734,-5.611623409,-4.990585618,-0.053278253,4.884029112,1.860530906,-1.1629673,0.334967897,-1.218525302,-2.772018501,-4.3255117,-4.628211928,-5.089098751,-5.549985574,-3.022657031,-0.495328489,-2.322236505,0.362991679,-2.598253736,-2.995516168,-3.3927786,-3.790041032,-6.213788968
513232,-2.85041528,-1.486037922,-0.667923404,0.150191113,0.968305631,-3.293808223,-1.628741799,-3.029886731,-6.222903309,-5.579980582,-7.975795487,-6.267287248,-7.262734458,-2.150739635,-1.076005176,-0.001270716,1.599176333,6.082701334,4.288755269,2.257650779,0.119502338,-1.101118045,-2.321738428,-4.434159729,-1.172518975,-0.742694033,0.120601487,4.540112702,4.208275014,5.784507662,5.505568506,1.323601157,-0.128527876,-2.586018899,-2.583924179,-1.053459372,-2.009447745,1.502588112,3.411530583,3.086402033,6.987290333,5.027592761,6.57032445,3.942476129,0.315423495,-2.247601883,-2.082440858,0.324247,-0.039248627,0.750338887,1.305762607,1.867787021,-1.627686477,-0.858613083,0.629524024,-2.88937447,-2.525103088,-3.950415831,-3.818461081,-2.838957669,-5.227180368,-4.370117323,-0.321675937,4.501138493,2.209775323,3.703171837,1.513064152,-1.02017816,-3.650582669,-4.499467923,-4.18758277,-2.89466298,-0.372683486,-2.644422263,-0.564792504,2.241219291,2.529857748,3.78011045,2.859776935,1.793713539,-3.292888638,-5.004240699,-5.187339446,-3.950248798,-3.968190539,-1.771022148,-2.117753089,1.36983842,3.810597932,2.868898457,2.674200586,1.327934241,0.705623473,-1.663458211,-3.302218291,-4.104722049,-3.029199574,-1.354494522,4.251329195,5.698417521,2.119680684,3.604007864,2.515812681,-0.706208603,-2.47656743,-3.436063459,-4.395559487,-6.186380195,-5.744636539,-5.078081972,-1.518145265,2.041791442,1.807297462,2.809872337,2.814917686,0.477100289,-1.860717108,-2.272110423,-2.416349881,-1.95718379,-0.68698489,0.583214011,1.853412911,7.493250835,5.945575803,4.684355027,3.368953533,2.053552039,-1.578797713,-2.63210832,-3.029134537,-3.192842509,-3.35655048,-0.643332131,0.87330797,4.817797334,3.342089993,1.866382653,0.390675312,0.145265039,-2.741536464,-4.608674463,-5.35629414,-6.103913816,-4.264885719,-2.646313227,0.035612796,0.344033836,0.652454877,3.461871021,4.104672044,2.081750635,-0.928570501,-3.938891638,-3.784080778,-5.573115318,-4.899590613,-0.317727335,4.264135942,1.280216586,-1.70370277,-0.527688456,-1.897159961,-3.266631467,-4.636102972,-4.788283731,-5.309266441,-5.830249151,-3.338420936,-0.846592721,-2.786626298,-0.315622935,-3.13883733,-3.606273023,-4.073708715,-4.541144408,-6.438559421
370522,-0.482792941,0.513567959,-1.135134798,-2.783837556,-4.432540313,-6.318324922,-5.235360532,-6.521244767,-2.734775725,-6.019024995,-3.382795371,-3.185169389,-4.878541638,-5.942961829,-6.390289001,-6.837616172,-1.088870053,4.15372124,6.837815149,8.054158057,5.701791845,5.844286834,5.986781822,6.792048759,3.193561454,0.924458394,-3.935201928,2.267739263,5.090037831,8.054423208,3.951802096,3.307678838,5.26516635,4.674827089,6.434421251,3.37563075,1.785973623,-0.158439627,-3.014230234,-2.565985038,1.528179308,0.402862774,0.696364027,2.330690124,3.921581538,3.388770133,3.535163026,-0.138084361,0.218658873,-1.948123663,-2.812269849,-3.396883592,-1.355096897,-0.367148358,-1.201991083,-1.215709307,0.837809976,-0.063351365,-2.900488909,4.066824724,-0.088880761,-5.294491652,-8.495800886,-4.703571632,0.558957805,0.768593089,0.916631137,0.090045464,0.983245636,2.307491409,-0.637697365,0.921767486,-1.06623157,-3.233338644,-4.526089322,-2.863561818,0.049273512,-1.961506182,-1.85109731,-3.17050276,-1.918945826,-0.626477183,-0.905184202,-3.202389551,-2.562014617,-3.752667551,-6.109066678,-3.076766464,-2.554655211,-2.563366281,-3.342647151,-2.052591257,1.630182427,0.006182794,-1.308405606,-2.908232007,-2.156997218,-4.266636357,-7.107925605,-6.584427059,-2.909561081,1.746760975,0.877120609,-0.091023963,-0.250165258,-0.94887827,-1.647591283,-2.085689642,-3.664337228,-5.936575325,-6.749673935,-7.562772544,-1.903080514,-1.257003677,-1.589696076,-0.867440838,-0.1451856,-0.030078846,1.815971522,-1.509828584,-4.682730676,-7.855632768,-11.02853486,-4.285164239,1.537822828,-0.65362566,-1.093538745,-1.53345183,0.705657266,2.034142459,0.138786943,-1.145697528,-2.430182,-3.982126856,-7.282498955,-2.078830862,-2.587340742,-3.095850623,-3.604360503,-3.616482113,-3.461705984,-2.966791213,-3.42657374,-3.886356267,-3.164920336,-6.242785052,-10.43955568,-10.37364034,-10.307725,-8.726590339,-5.998554271,-6.627285153,-7.347883983,-8.068482813,-10.59377928,-7.055203622,-9.920866252,-11.81130216,-13.70173806,-11.86348532,-10.02523257,-11.27210393,-9.260208652,-7.248313373,-5.236418095,-7.076229324,-8.528891405,-9.981553485,-10.86878246,-11.75601143,-16.50441856,-14.384096,-9.225429493,-9.247350193,-9.269270892,-9.291191592,-13.97676995
370521,-1.090164992,0.386854196,-1.31213029,-3.011114777,-4.710099263,-6.55485529,-5.457635771,-6.699011429,-2.77680737,-6.219131804,-3.462759505,-3.319761973,-4.946271,-6.079441346,-6.456990847,-6.834540348,-1.131341366,4.257087237,6.853813133,8.084536964,5.618225595,5.774908854,5.931592112,6.810448238,3.081510183,0.860811793,-4.047752968,2.190088399,5.121756354,8.129338521,3.924969732,3.276115101,5.189999602,4.611018596,6.390031107,3.277812501,1.646770049,-0.364374198,-3.184366575,-2.641409769,1.433095203,0.364556565,0.662677489,2.341634505,3.922339719,3.488787342,3.550741409,-0.203307783,0.178300396,-1.997425182,-2.856457462,-3.443512634,-1.426794946,-0.404907566,-1.216160749,-1.260374233,0.90919261,-0.058128319,-2.927059814,4.221420803,-0.068753864,-5.327475586,-8.528272259,-4.673168682,0.708776182,0.961665236,0.96687213,0.115689932,1.038567217,2.402460032,-0.572290837,0.937556433,-1.058653291,-3.22889294,-4.521612944,-2.86663133,0.174658588,-1.965168751,-1.875315977,-3.141217329,-1.896292004,-0.605785879,-0.849807757,-3.25196115,-2.55782376,-3.737669543,-6.071179642,-2.942538926,-2.433589351,-2.466844608,-3.298378466,-1.922683953,1.795575848,0.11989089,-1.128134622,-2.756709879,-2.076467655,-4.238699571,-7.106114686,-6.4947068,-2.868305306,1.928946223,0.991228651,-0.022411623,-0.266744457,-0.985943561,-1.705142665,-2.070354977,-3.679418808,-5.966281479,-6.724860822,-7.483440164,-1.829603717,-1.112363612,-1.436325059,-0.713243182,0.009838695,0.155574183,1.996955642,-1.321537164,-4.563278003,-7.805018841,-11.04675968,-4.243943389,1.577022279,-0.638698325,-1.109842785,-1.580987245,0.709758054,2.050146773,0.030154353,-1.206887852,-2.443930056,-4.009586311,-7.367098879,-2.210164849,-2.72816201,-3.246159171,-3.764156332,-3.80537559,-3.633448953,-3.135903009,-3.562955989,-3.990008969,-3.197885855,-6.298741066,-10.58591708,-10.48929158,-10.39266607,-8.685459054,-5.857926482,-6.499222109,-7.279076847,-8.058931585,-10.30900036,-6.95032285,-9.843254428,-11.76055409,-13.67785375,-11.79683662,-9.915819486,-11.2539938,-9.194803347,-7.135612894,-5.076422441,-6.953257464,-8.433475324,-9.913693184,-10.85493688,-11.79618057,-16.45842354,-14.34051825,-9.343373376,-9.326445554,-9.309517733,-9.292589911,-14.0621276
370523,-1.39033733,0.317775991,-1.39201047,-3.10179693,-4.811583391,-6.667081009,-5.589673068,-6.840934178,-2.933613755,-6.473903645,-3.55632611,-3.467986617,-5.082006443,-6.245557454,-6.554727992,-6.86389853,-1.184797275,4.30812643,6.959038557,8.264403767,5.787662903,5.930028932,6.07239496,6.911976257,3.209865456,0.844414241,-4.027438733,2.152965333,5.128134935,8.146696321,3.971523006,3.29792509,5.222477453,4.621553775,6.431314156,3.305808857,1.616058269,-0.39728738,-3.284735649,-2.680406715,1.442046296,0.425912241,0.830529092,2.411185581,4.011994145,3.569692256,3.671743994,-0.097445937,0.185019353,-2.030861818,-2.913912535,-3.487736149,-1.468555183,-0.345650011,-1.172018305,-1.2303577,0.899268259,-0.041281503,-2.858098682,4.157873302,-0.103830799,-5.395028225,-8.558457353,-4.635238972,0.665548603,0.953961683,0.996049594,0.162215769,1.051433419,2.441585652,-0.602614902,0.937993882,-1.02635453,-3.212602093,-4.553147501,-2.948087084,0.098891728,-1.996149911,-1.878986904,-3.11636299,-1.956119772,-0.663444144,-0.883472511,-3.292290072,-2.670816446,-3.867347272,-6.222632817,-3.027684697,-2.533721916,-2.484109814,-3.318651723,-1.975948053,1.697800404,0.071747911,-1.196222072,-2.807440413,-2.206147079,-4.3775329,-7.26862292,-6.659384305,-3.031127073,1.862986563,0.896773815,-0.155713485,-0.338432735,-1.037905933,-1.73737913,-2.161901838,-3.829846412,-6.082678048,-6.889109985,-7.695541922,-2.005111268,-1.16902891,-1.46596984,-0.735632792,-0.005295745,0.112169892,1.939486433,-1.355741694,-4.650320456,-7.944899218,-11.23947798,-4.418218518,1.408550239,-0.756972032,-1.282776883,-1.808581734,0.490242974,1.865460995,-0.068256067,-1.366707058,-2.665158049,-4.274022217,-7.584162527,-2.350182331,-2.865558008,-3.380933686,-3.896309363,-3.90456431,-3.696410607,-3.240654059,-3.712517835,-4.18438161,-3.41500271,-6.455032753,-10.73626678,-10.63181807,-10.52736936,-8.822554738,-5.859469264,-6.526922469,-7.313102095,-8.099281721,-10.34887802,-7.089138162,-9.939803051,-11.86706565,-13.79432824,-11.94736449,-10.10040074,-11.36453159,-9.34125553,-7.317979471,-5.294703411,-7.110764959,-8.611585309,-10.11240566,-11.12183564,-12.13126561,-16.74684996,-14.60903215,-9.459823098,-9.457741575,-9.455660051,-9.453578528,-14.39280956
370503,0.860495839,0.761429362,-0.753695249,-2.26881986,-3.783944471,-5.759106492,-4.723082516,-6.037631453,-2.457046786,-5.253555236,-3.08299607,-2.780771462,-4.622922261,-5.433278019,-6.046702763,-6.660127507,-0.89137156,3.882249321,6.574056019,7.648649625,5.505817173,5.626566839,5.747316505,6.490089991,3.106512384,0.983049266,-3.804122953,2.40292948,4.984113259,7.826113718,3.836752901,3.270623157,5.275790685,4.68143912,6.332540403,3.429756189,2.024196765,0.235026394,-2.568195555,-2.347278968,1.743681621,0.442436724,0.513003301,2.210626049,3.751505414,3.091309127,3.315896827,-0.208780932,0.288683522,-1.797111563,-2.6717781,-3.159141668,-1.130667314,-0.374240116,-1.268937397,-1.174650959,0.742339166,-0.073972938,-2.9332108,3.913802613,-0.06781642,-5.095062471,-8.330089725,-4.666969844,0.432398412,0.523596575,0.759736695,-0.017727805,0.850686581,2.050281135,-0.678289895,0.854329259,-1.071258424,-3.253797093,-4.468671129,-2.672780886,0.005208089,-1.859112667,-1.771550027,-3.198718031,-1.865223291,-0.603947892,-0.932863524,-3.035359354,-2.387134,-3.561557026,-5.86591918,-3.116120185,-2.565871501,-2.67312601,-3.372591256,-2.205454731,1.498806605,-0.130307812,-1.503751802,-3.058225099,-2.071635479,-4.045106449,-6.859990536,-6.389804306,-2.660578726,1.603376614,0.906201875,0.016205405,-0.084426494,-0.782770822,-1.481115151,-1.947115478,-3.416449077,-5.651285409,-6.476282368,-7.301279328,-1.698729723,-1.409593488,-1.816071915,-1.117513437,-0.41895496,-0.325737914,1.56456624,-1.726900219,-4.693472726,-7.660045233,-10.62661774,-4.066821167,1.69727602,-0.501416816,-0.791802254,-1.082187693,1.03743336,2.271533155,0.492298099,-0.780595491,-2.053489082,-3.538987074,-6.767034556,-1.664887366,-2.160936129,-2.656984891,-3.153033654,-3.177240992,-3.090504413,-2.550150096,-2.999303967,-3.448457837,-2.807532693,-5.865243678,-9.919393538,-9.904153599,-9.88891366,-8.507629446,-6.168867568,-6.709323123,-7.323736576,-7.938150029,-10.98287394,-6.981274508,-9.803808097,-11.57567465,-13.34754121,-11.56490251,-9.7822638,-11.05234995,-9.075036301,-7.097722653,-5.120409004,-6.983666839,-8.339283461,-9.694900083,-10.37485714,-11.05481419,-15.96820513,-13.8587949,-8.754694386,-8.803798721,-8.852903057,-8.902007392,-13.17405319
370502,-0.965178788,0.424451768,-1.272145947,-2.968743662,-4.665341377,-6.519025326,-5.419255257,-6.694614887,-2.833899021,-6.292842865,-3.490048885,-3.330038786,-4.969986439,-6.125305653,-6.513024807,-6.900743961,-1.15945065,4.251067162,6.931777477,8.198659897,5.770907879,5.921243668,6.071579456,6.899620056,3.223713398,0.903146029,-3.982663393,2.219070435,5.127957821,8.136203766,3.992540121,3.320632219,5.260836124,4.672007561,6.470345497,3.355657101,1.700195313,-0.29994157,-3.17417407,-2.644352436,1.450807929,0.388502061,0.761357069,2.373488903,3.98210001,3.49533844,3.61329174,-0.113407917,0.193448812,-2.002214432,-2.862580061,-3.481813192,-1.435473442,-0.364901453,-1.178275347,-1.230644703,0.872300804,-0.059533995,-2.889040947,4.122401237,-0.096228138,-5.365689754,-8.554998398,-4.716372013,0.605083942,0.857175589,0.972821712,0.128578767,1.030814886,2.399701595,-0.622775912,0.945877492,-1.06438756,-3.226027012,-4.546485901,-2.931463957,0.065869562,-1.997964501,-1.879577398,-3.160249472,-1.937894464,-0.634341657,-0.894930661,-3.26218152,-2.624206305,-3.820554733,-6.195301056,-3.061782122,-2.549778461,-2.523607492,-3.331669092,-1.997251868,1.67813623,0.05557818,-1.237582326,-2.853755713,-2.186779499,-4.345252037,-7.196127415,-6.653017044,-2.997846842,1.799110293,0.867608607,-0.128673941,-0.309256285,-1.0082504,-1.707244515,-2.134881973,-3.752645969,-6.038298607,-6.846764803,-7.655230999,-1.975250602,-1.201653838,-1.508029342,-0.777336769,-0.046644196,0.076475047,1.906745791,-1.431216717,-4.678034465,-7.924852212,-11.17166996,-4.362548828,1.48137641,-0.707672179,-1.201015622,-1.694359064,0.587641656,1.9497962,0.012212995,-1.276048301,-2.564309597,-4.139996529,-7.466519833,-2.227072716,-2.740085681,-3.253098647,-3.766111612,-3.77414608,-3.59503603,-3.11626935,-3.579594016,-4.042918682,-3.292319775,-6.377523422,-10.6257,-10.54152966,-10.45735931,-8.804195404,-5.936927795,-6.597158909,-7.355972052,-8.114785194,-10.45325565,-7.080739975,-9.961947441,-11.89476681,-13.82758617,-11.96923304,-10.1108799,-11.35015965,-9.325614138,-7.301068625,-5.276523113,-7.108263016,-8.595655443,-10.08304787,-11.04441929,-12.00579071,-16.69486618,-14.57067871,-9.393779755,-9.405744235,-9.417708715,-9.429673195,-14.26300049
