,CO2_M,Temp_M,VPD_M,Prcp_M,WaterS_M,WaterG_M,RuralE_M,AgriM_M,Fert_M,CropG_M,FruitG_M,IncomeR_M,CO2_S,Temp_S,VPD_S,Prcp_S,WaterS_S,WaterG_S,RuralE_S,AgriM_S,Fert_S,CropG_S,FruitG_S,IncomeR_S,CO2_S_per,Temp_S_per,VPD_S_per,Prcp_S_per,WaterS_S_per,WaterG_S_per,RuralE_S_per,AgriM_S_per,Fert_S_per,CropG_S_per,FruitG_S_per,IncomeR_S_per
610116,371.52585365853656,284.65113135250004,64.5865367845,2.59319339875,469903.40561005555,-2.236880848866667,8403.820512820514,33.26043205128205,34456.61538461538,321284.1538461539,30539.128205128207,3319.393125,1.8178449477351915,0.03362381987804909,0.39371266239212016,-0.019215563029080677,27923.928434306566,-0.40518496316785707,84.34352226720648,0.5348326518218622,-356.0012145748989,1696.332186234818,2056.0469635627533,350.8874156891495,1.8481067949876058,0.3740196988830681,1.8348236641679392,2.1351761013205204,1.7638213184451095,0.6998178229633379,1.8440890568754131,1.878223422684533,2.038394682172882,1.7671136582598657,1.923219682918889,1.5680641025445472
610521,371.52585365853656,284.3452071124999,63.35597059525001,1.4895796610250003,1048966.4973011112,-2.6692936059333334,2679.8560256410256,13.129233333333332,16963.641025641027,110437.79487179487,13252.641025641025,1791.196,1.8178449477351915,0.03910954820825551,0.4291808125300188,-0.011060192848123828,16989.90125526641,-0.532087901942857,46.27453104048583,0.7120162550607287,584.5512145748988,1079.5670040485827,750.0629554655869,175.85582913165265,1.8481067949876058,0.42244456705628103,1.849111815143035,2.1348565415729794,1.7247831628826125,0.6999941759474664,1.8822017903734891,1.9197353463551392,1.9095286052682827,1.8417114611530554,1.9204831968920948,1.7231019783965347
610622,371.52585365853656,283.80469282249993,90.5852031275,1.5765441220000003,7162708.871722224,-3.3760051086666665,297.3258974358974,4.7537128205128205,3170.8888888888887,40095.48717948718,32009.162162162163,1484.8,1.8178449477351915,0.04603431318011278,0.48951192062101306,-0.00969759206923077,3722.401768597176,-0.9139715934607143,9.758587044534417,0.29868313765182186,33.21827541827541,-346.9295546558705,3464.132053105738,157.04621848739495,1.8481067949876058,0.47990735737709256,1.81686716170224,2.1679562133290613,0.8993459632253413,0.7004574776546881,1.9081400013391379,1.9221862859818613,1.7007165042656367,2.0591433850448704,1.826261486769217,1.7237406127016743
610202,371.52585365853656,284.41863786249996,70.54556989225001,0.7476187409250002,221042.11715494443,-3.0682876707333335,685.5428571428572,3.9165435897435894,,10707.76923076923,29741.8125,7572.714285714285,1.8178449477351915,0.03946275051594757,0.4227286569915573,-0.006573300055440901,1458.2933806658941,-0.7359928057285711,165.24307692307687,0.09497904858299597,,-30.058097165991914,1757.9308823529411,861.0714285714286,1.8481067949876058,0.4253570159623762,1.8323783106743665,2.110658786049284,1.6516633577891484,0.7002910024707736,0.649789243014107,1.8978782965290732,,2.3679490834372263,0.7461132545934573,0.2977971165432945
610324,371.52585365853656,285.7507123775,71.5960266315,0.7967178611000001,573684.9090916667,-2.2572089355333333,4137.028205128205,21.2900641025641,29941.083333333332,245445.58974358975,86777.54054054055,2069.47,1.8178449477351915,0.03307550293621008,0.39330559186491554,-0.006084188763602253,12423.14645063835,-0.4691221147714287,188.64221322530364,0.8604015384615386,807.0333333333334,2727.9755060728744,8655.960407776198,206.58437254901958,1.8481067949876058,0.3678951677946048,1.8194230672674592,2.1305059510744475,1.738112429833693,0.7000659604140238,1.916355564105662,1.9136401059174426,1.7503499109317529,1.8527786643258974,1.8255345017191003,1.723248733395344
610122,371.52585365853656,284.03774133750005,63.89352099575001,2.8326752630999996,845721.3586405553,-2.4703066774666667,2828.6923076923076,17.541094871794876,27175.128205128207,222374.33333333334,59159.256410256414,2330.8021875,1.8178449477351915,0.03914368537523467,0.41467057933677287,-0.022558338218574118,20800.64696022394,-0.4590827063285715,30.424696356275312,0.5616408299595143,324.3085020242915,2972.1836032388665,4009.7797570850194,250.46802236070386,1.8481067949876058,0.4230951311485319,1.8434638288541358,2.1242652655860446,1.7428903875268051,0.6998666886324061,1.8500725011708272,1.907408496060649,1.8583778494573637,1.8665711068779183,1.9233166153403138,1.5681864245988162
610623,371.52585365853656,282.7735721,87.207424479,1.9073012446,1212269.040444444,-3.1944407979333334,1214.523846153846,5.429117948717949,4271.611111111111,60760.692307692305,10853.027027027027,1834.6857142857143,1.8178449477351915,0.04139564926829219,0.4274712843414635,-0.008018676510131332,-6225.914227464605,-0.9300311081642856,105.05303778676114,0.3360718016194332,91.28700128700129,848.9848178137653,816.011142721669,202.41568627450982,1.8481067949876058,0.44355998382582623,1.8009633667668714,2.262649991891269,1.9742929215885587,0.7005482603871012,1.9264295988361226,1.9219538669148695,1.7419060573818732,1.8695555552097667,1.8225078843420957,1.724082020531973
610428,371.52585365853656,284.44790659,58.74963067850001,0.512794293775,196561.46689979974,-2.6687958212,1840.5641025641025,6.945835897435898,14562.74358974359,51026.230769230766,105436.69230769231,1658.0,1.8178449477351915,0.041061307879925,0.3645722738705441,-0.0034611069511257045,21372.929229843685,-0.648747344025,89.39048583117409,0.3359922267206479,641.2649797570851,328.3844129554656,9337.483603238865,178.8610644257703,1.8481067949876058,0.4387496891165396,1.8373288123579807,2.1507262520344117,1.7706307260617904,0.7003103188382575,1.9176518349808134,1.9175720464257742,1.9156031614474764,1.7955139560476374,1.9266926237499562,1.7239021054181984
610429,371.52585365853656,283.1793822025,54.303073533500005,1.7304993917999998,248270.47976541665,-2.892083206733333,1815.0512820769234,5.626756410256409,19655.666666666668,86575.8717948718,206146.94871794872,1734.0285714285715,1.8178449477351915,0.037474798958724104,0.35595606384802997,-0.012979081886491559,10855.124255799874,-0.7030719356642856,92.57780026659923,0.23770993927125514,525.2,1604.909109311741,18310.53765182186,185.15490196078426,1.8481067949876058,0.40974872532634105,1.8447954206943518,2.133280678304529,1.7584658965016007,0.7003104141851247,1.9186050140476063,1.914675333407369,1.9014973265632653,1.8859081098781818,1.9267252419722904,1.7238186174251842
610628,371.52585365853656,282.9046034599999,62.906433136250016,3.8594673573250007,423964.09960833326,-3.108545256066667,1325.4935897435898,6.818964102564101,5858.583333333333,49233.92307692308,139498.45945945947,2190.057142857143,1.8178449477351915,0.04091185637898701,0.4187572006801127,-0.02077411742373359,24049.964571209784,-0.8022763301928572,106.5778225371255,0.39012829959514167,332.25315315315316,-412.54817813765186,14971.577999051682,222.4156862745098,1.8481067949876058,0.4393634300769072,1.8468342375673328,2.1962952936256173,1.7631100714026446,0.7003940919438699,1.9255746533586728,1.9206675610076653,1.7675581358742674,2.0633570355670243,1.8261897967631198,1.723397984398741
610823,371.52585365853656,282.66611891,88.78139043550001,3.0354394501999993,6757645.257833334,-3.1286259264666665,1559.076923076923,10.490900000000005,7191.948717948718,107832.28205128205,7749.783783783784,2099.5193548387097,1.8178449477351915,0.0363893195309572,0.3888799790919325,-0.006452435788180114,223469.99838018013,-0.9179596293928571,97.81106612678137,0.6681796356275301,246.13522267206474,3449.850000000001,544.808677098151,237.86693548387098,1.8481067949876058,0.40084972121793133,1.7809843740450295,2.615576827809818,1.7519800804593662,0.7005575600564877,1.922162846854864,1.9223952141514875,1.909337133671893,1.9073843498820935,1.821655125333429,1.5168166084648462
610113,371.52585365853656,287.03492755,84.88572035224999,0.8866625347999998,2371924.513331944,-2.5599431042666665,,6.159907692307693,,20908.02564102564,8311.714285714286,8750.898,1.8178449477351915,0.03700410112570366,0.44924972967073173,-0.008233523594934336,180752.08810604247,-0.5182865235571428,,0.001707874493927131,,-1147.8194331983807,-262.1362637362637,1433.1544242424243,1.8481067949876058,0.40130306328407545,1.813573933301862,2.103774693050746,1.767121169631749,0.7000212655819751,,0.6824996573847653,,1.955955416034359,0.6623217036557104,0.4487421667693676
610402,371.52585365853656,287.392861815,81.14437507875,0.48561912065,1158922.4350650832,-2.4552341356,4960.294871820513,13.69376923076923,20609.74358974359,80050.30769230769,58817.181818181816,2686.8,1.8178449477351915,0.0368387183864917,0.426962008880863,-0.004753627084615385,131771.27657906502,-0.5046949228500001,238.52628205222672,0.3428454655870445,405.5457489878542,-678.4645748987855,3568.0711898395725,267.68151260504203,1.8481067949876058,0.3994722635755248,1.8126462125580955,2.097515763635009,1.7709907072910722,0.7000473271698651,1.917453050315649,1.8991059762886546,1.8888371850241727,2.0618416341520516,1.6108861209249288,1.7232314856511441
610403,371.52585365853656,286.15203632999993,75.67680954149999,0.17765524644999997,355381.08657444443,-2.4229906082666663,,6.758166666666668,3007.6944444444443,36703.46153846154,9536.9,10442.285714285714,1.8178449477351915,0.03335726904315218,0.4109489928311446,-0.0013104872874296434,26222.153704754186,-0.4989027670964285,,0.14586945344129557,69.7985842985843,-364.9273279352227,903.124812030075,1475.1785714285713,1.8481067949876058,0.3700224443361941,1.8176298819647432,2.1358911631555393,1.7667374487255554,0.7000501799663018,,1.8930617024713012,1.7451214673285516,2.0425467365833536,0.9509224463742104,0.29805094668788
610430,371.52585365853656,284.8100952275,67.71846623275,0.92454624095,275248.3469340278,-2.4769642186,2061.884615412821,8.689666666666668,22170.333333333332,84461.58974358975,352830.53846153844,1681.3142857142857,1.8178449477351915,0.0382848881519698,0.38567479205909944,-0.009327384233958727,6667.8313413725855,-0.514562744967857,115.25509447068825,0.5001487246963562,417.38967611336034,1938.142307692307,29148.624696356277,182.19075630252098,1.8481067949876058,0.4148613912915674,1.824916250735383,2.094096571719395,1.7423510437509546,0.7000652018676018,1.920268677683391,1.9207691176228074,1.8866831949333485,1.8956602350098306,1.9258989745414483,1.7239383333547234
610821,371.52585365853656,281.91219610499996,83.55882956174999,5.482027177749999,49155555.55555555,-2.879933713533333,1726.4465384615387,14.52811794871795,6787.051282051282,96456.53846153847,8910.351351351352,3107.7676470588235,1.8178449477351915,0.04186392148217649,0.37781146168011265,-0.014891207177861163,-357400.2574002574,-0.8698163079321428,60.65358502024292,0.8600973886639675,10.645748987854253,2515.5038461538466,468.2465623518254,336.75631779984724,1.8481067949876058,0.44850717267380086,1.78680615415891,2.447655527549142,1.9126063806742295,0.700591660966998,1.9100621618938989,1.9212380886049076,1.4623617222551804,1.9006226263747594,1.8172372339598177,1.6719624510558753
610222,371.52585365853656,283.53004329749996,66.2815390885,1.5392880047499997,581000.3839416668,-3.1143822581333334,499.13333334615385,4.599092307692308,6156.166666666667,63202.1282051282,51024.97297297297,1717.942857142857,1.8178449477351915,0.041841946181988554,0.42770928409380876,-0.01257647708667917,-504.02770045045264,-0.7518699988428571,5.5954453441093115,0.26023773279352225,313.034749034749,2256.7775303643725,5339.540066382173,179.96498599439778,1.8481067949876058,0.4463409240503016,1.8426920532678561,2.1205957948600243,4.295612700832723,0.7003003651840056,1.8534745413582954,1.9204793605900377,1.7657450775231578,1.9105025332984047,1.8259688732147217,1.7236607043726457
610632,371.52585365853656,283.0224712925001,58.871375654249995,2.220016550475,1145116.431036639,-2.988088193666667,502.7323076923077,9.391735897435897,4949.888888888889,41632.769230769234,87153.45945945945,2575.9714285714285,1.8178449477351915,0.04084077383677281,0.40660212055628514,-0.014369469175703562,101925.83168496614,-0.7262058343392856,3.6123556005263153,0.6510902429149799,202.29523809523812,503.7572874493927,8578.329065908014,248.5218487394958,1.8481067949876058,0.4386260969706594,1.8515980627426976,2.1582678590254645,1.7688070166415442,0.7003100071492381,1.8093771503862774,1.9236370460065728,1.761477223946388,1.8594232018702885,1.8254099581226788,1.722945175165381
610627,371.52585365853656,282.71057226749997,68.69654343125002,2.040796785025,271404.6790298889,-3.248926391266666,406.4730769230769,4.088353846153846,1752.7777777777778,31982.4358974359,2800.6486486486488,2103.114285714286,1.8178449477351915,0.04102929777673536,0.4275152072842401,-0.010011335441369607,19835.591897010552,-0.8803709908678571,28.14049257761134,0.23060410931174083,82.76550836550837,492.6838056680162,148.79777145566624,214.3190476190477,1.8481067949876058,0.44058058883651496,1.8377260105224305,2.218870030640965,1.7666215134481316,0.7004586582262942,1.9236177756666577,1.9204247877901082,1.7643995864843545,1.875695923899629,1.8174274523371012,1.723427404506985
610326,371.52585365853656,283.48483239999996,57.219069956,1.565933140125,553072.3145891667,-2.2206173303333334,6097.664102564103,12.785420512820512,30095.972222222223,129983.43589743589,127823.2027027027,2207.216857142857,1.8178449477351915,0.03561393076923094,0.35153579574859295,-0.009769821887523454,29882.452598706568,-0.4588049542321428,275.1009109309717,0.39666734817813765,160.46602316602318,137.25384615384613,11961.090327169275,224.62199159663862,1.8481067949876058,0.39308801076755395,1.8359258235478646,2.1652023526606827,1.762329021415017,0.7000560034489283,1.916128831913751,1.9064513386999953,1.6278664318758846,1.3067267891878573,1.8249224323084843,1.7234157382553963
610822,371.52585365853656,281.733880845,83.95031567024998,2.4452055086,13653641.98152778,-2.6694112662,5996.897435897436,15.441546153846149,5491.871794871795,45794.8717948718,5772.5675675675675,2957.766666666667,1.8178449477351915,0.044763965947466865,0.4058176524737336,-0.0077941969656660426,-136165.5997072072,-0.8088800131607143,192.45593792186236,0.8109491700404858,78.91396761133602,793.508097165992,451.4193930772879,361.8620244716351,1.8481067949876058,0.4724257808418519,1.798588450802825,2.3668226630621096,1.874436661735413,0.7005954597063029,1.9074774582719998,1.919151864825285,1.8713743789713724,1.8823884537005495,1.822980867598517,1.465628182704171
610329,371.52585365853656,283.9109616375,51.450055891,1.7297407575999997,58987.25552974999,-2.241381216333333,353.70641025641027,3.0088666666666657,6495.388888888889,50321.846153846156,1285.7905405405406,1653.8834285714286,1.8178449477351915,0.03703983946529096,0.3388988699474673,-0.013138335362288932,3523.5541374922777,-0.4662788584,21.94317139006073,0.12516740890688258,381.5441441441441,1291.1034412955464,42.532242769084874,178.65344257703077,1.8481067949876058,0.4051309950021349,1.8454415574783936,2.1313292349042903,1.7638987816917258,0.7000675724775408,1.9219883132602744,1.91432032305161,1.7681018700915507,1.9000229485963556,1.8070194027836652,1.723912829777452
610630,371.52585365853656,283.27706056999995,77.72922256224999,2.686049782450001,3226420.829891668,-3.376794494733333,440.46948717948715,8.450638461538462,6590.027777777777,36380.333333333336,109871.02702702703,1853.1714285714286,1.8178449477351915,0.04513740789868697,0.5006037332879923,-0.017060534795684805,-22842.694690694985,-0.8717835743178572,31.305170040485827,0.6398767206477732,332.2155727155727,147.3323886639676,12305.258416311048,201.79187675070028,1.8481067949876058,0.473451376254692,1.8424289035222468,2.1617933800172673,1.9164905069081282,0.7003945209868297,1.9239822623685698,1.9248238112296028,1.7655931884374614,1.7210714544441619,1.826550012558132,1.7239774420719973
610626,371.52585365853656,281.30098309249996,66.86521354525001,2.9383286351500004,3588079.3012027782,-3.0027926827333333,471.83384615384614,7.971841025641025,3193.3055555555557,41081.92307692308,5514.608695652174,4387.5,1.8178449477351915,0.036246907983114494,0.36492483482270177,-0.009487674653095683,-46069.34933540539,-0.8413577555357141,15.146892712550612,0.3747526518218624,25.521106821106823,896.0728744939271,358.3339920948616,690.4813186813186,1.8481067949876058,0.4011442244677744,1.8184106252584633,2.361060027596599,1.8522284775296667,0.7005012140915814,1.9074863715790804,1.91699195422351,1.6765470363152668,1.893517890169349,1.1008864462230286,0.6497224830120789
610523,371.52585365853656,288.15107704250005,88.5460217595,1.4138429545999995,5306249.264217222,-2.7706247984666663,15567.580769230766,53.854025641025636,60732.692307692305,229545.10256410256,211528.66666666666,2077.2239999999997,1.8178449477351915,0.03978331047842415,0.5387106401819887,-0.012874096894183864,243480.9553629009,-0.5424744943321427,676.7062820647774,2.844573259109312,1005.4307692307692,3138.462348178138,16554.687651821863,192.24436414565824,1.8481067949876058,0.4237051489852978,1.8345459915277218,2.106196306092691,1.7594187999531277,0.6999624181044971,1.9153178211412067,1.9192576406626256,1.8798809049096494,1.8681119345040282,1.925242266070242,1.722561138577918
610802,371.52585365853656,282.10137500249994,86.25710141399998,4.552306981349999,11770678.07597222,-2.9441632170000003,3902.08717948718,21.753430769230768,15392.794871794871,164380.28205128206,7064.756756756757,2644.5235294117647,1.8178449477351915,0.03686438516885569,0.3663266027016885,-0.009652174553095685,428379.2144140284,-0.8865229992785714,180.53400809676117,0.9639423481781375,474.4382591093118,5890.7495951417,606.5272641062114,274.174025974026,1.8481067949876058,0.40566222919123757,1.7751761915527184,2.6176874992634134,1.7544059809309178,0.7005881357043517,1.9166614041968701,1.9157405392486473,1.9062484413298633,1.9105992252208097,1.8240335758864301,1.6716093795335871
610302,371.52585365853656,283.50447421499996,54.04657486199998,1.6608866338750001,507227.9887652778,-2.1910958404666667,6974.921428571429,4.280102564102566,,24268.74358974359,16540.157894736843,5888.968947368421,1.8178449477351915,0.04272437510318964,0.31260332422701687,-0.009915129656941841,46820.69740184941,-0.45518051066071424,474.6028571428571,0.1131831781376518,,-193.35202429149803,1191.8982456140352,593.6832807017544,1.8481067949876058,0.4536381197500468,1.8272183499432788,2.1739255602713135,1.7691658926690321,0.7000652161377323,0.6467030005652054,1.9011257393901722,,2.070298454526673,0.8987071396788124,0.900486542728405
610602,371.52585365853656,283.06244987,79.23830432225002,3.0173279624499996,1050654.8819083334,-3.291676832066666,2083.3951282051285,8.440297435897437,5452.527777777777,83888.71794871795,80276.97297297297,2003.1142857142856,1.8178449477351915,0.043069441819887484,0.4564576412185741,-0.015125989004315197,17992.268912496787,-0.8919115922607143,142.451987854251,0.34238066801619443,209.26962676962677,591.632995951417,7922.79468942627,204.89551820728295,1.8481067949876058,0.4570097919865926,1.8266174762309013,2.2133683881312156,1.7276316647974392,0.7004585949896914,1.9234417108703132,1.9137292917845372,1.7600719797239741,1.8071213554700434,1.8254352440669943,1.7234594964086298
610322,371.52585365853656,284.7134947075001,60.69923673225001,1.2420937242499996,3853749.940611832,-2.2363088517999996,6442.205128205128,22.264705128205126,24782.222222222223,222915.15384615384,49785.21621621621,2485.4382352941175,1.8178449477351915,0.038837913986866805,0.3482696253236398,-0.008362683108442778,-18532.18472557813,-0.46536767010357133,205.9897435902835,0.9104619230769231,567.7351351351351,3500.9338056680153,4469.003319108581,264.01340870893813,1.8481067949876058,0.41970173544202927,1.8260238814440253,2.1511641051466537,1.9891438615564758,0.7000680932707868,1.9073677826260593,1.913919654635527,1.7446343527126884,1.8768462339937322,1.8245029688800465,1.6718053059289653
610631,371.52585365853656,282.87194604750005,61.564405896249994,2.8752021464,814721.2410749999,-3.200803006933333,134.02564102564102,8.064223076923078,4401.694444444444,42781.97435897436,12872.918918918918,1853.5428571428572,1.8178449477351915,0.038986929915572364,0.43811197172889293,-0.018156605466979364,-1358.8551409395134,-0.7666620761107141,6.296975708502025,0.8769423481781378,301.77413127413126,2156.509109311741,1278.6623992413467,183.80560224089638,1.8481067949876058,0.4231284906030078,1.8553563426376265,2.162888472769693,2.558600082473726,0.7002888742579306,1.9169804898787168,1.9287422698966146,1.7702820719357133,1.9183794838187986,1.8254953347735636,1.7231904763470864
610582,371.52585365853656,285.4067547725,72.79634788749999,0.9159081877000002,382465.10015058337,-2.7947641171333335,5043.969615384615,4.938133333333332,5780.128205128205,63596.58974358974,4451.205128205128,1826.0411428571429,1.8178449477351915,0.03907586728893026,0.4797946824859288,-0.00666242889587242,33855.57629724131,-0.5419006921892857,326.53374831174096,0.10657755060728746,36.675910931174094,1604.9026315789474,270.7431174089069,175.17739495798324,1.8481067949876058,0.4209202318183066,1.8455213829305868,2.138126966221358,1.768751453677572,0.6999449366226581,1.9226419850786844,1.8930584291362607,1.7936372004929717,1.8994050613004294,1.9216758352433607,1.722893852967888
610323,371.52585365853656,285.0132112825,66.80954456875,1.0163867167499998,814610.4390466667,-2.2363088517999996,5904.75641025641,16.92350256410256,20742.61111111111,208967.61538461538,67938.66216216216,2443.746857142857,1.8178449477351915,0.03552995408067532,0.3762940367682927,-0.006919505647654784,-15579.65327512227,-0.46536767010357133,208.9343387313765,0.5899612145748987,259.5701415701415,3857.6255060728754,5762.382171645329,255.55119607843136,1.8481067949876058,0.3906534625978549,1.8232425993411598,2.149218814639771,1.8274727984832784,0.7000680932707868,1.910256835790077,1.9098492948780106,1.7136606342797103,1.8856969782231752,1.823902210558981,1.7236461405017285
610125,371.52585365853656,284.2041194075,59.50672146024998,2.2511996690749996,174342.9995805,-2.0923594282,6169.74358974359,27.356406410256405,26033.30769230769,282178.0,56350.89743589744,2989.1653125000003,1.8178449477351915,0.03214828954033792,0.36867651907598503,-0.014192570189212012,8221.147889680566,-0.3708592642678571,33.33738191639675,0.7964913765182187,519.6018218623483,1981.70991902834,3890.424089068826,301.30935300586503,1.8481067949876058,0.3610471978176985,1.8371041421141403,2.1632033554257237,1.7599377974382053,0.6997753990237762,1.7706786366558132,1.90443147624408,1.8895109298844164,1.80660642143125,1.9235787349470794,1.5676988608989988
610327,371.52585365853656,282.38045141500004,44.385489003749996,2.681523226950001,621505.1596497223,-2.1074456358,2416.3089743589744,6.805684615384615,8621.722222222223,95805.33333333333,15931.56081081081,1815.4211428571427,1.8178449477351915,0.044777913114446705,0.29525836670450273,-0.013197986702439027,-7698.766552379666,-0.44972083769642857,136.2115519564777,0.3490535829959514,223.32226512226512,724.5180161943318,1194.5490753911804,183.32280112044816,1.8481067949876058,0.471712711715908,1.84674163458397,2.218022119973306,1.8550199977499704,0.7001098753809477,1.9204145990352037,1.9187097847603394,1.7490322257681807,1.8153734643745245,1.8224739443998705,1.72334890810535
610424,371.52585365853656,286.17945134750005,74.938668127,0.9490404442999999,3991829.953083334,-2.4552341356,6661.051282076923,19.54575384615385,55799.1282051282,245430.4871794872,250041.71794871794,2205.2571428571428,1.8178449477351915,0.03386712406191381,0.39998054875234523,-0.00887491330694184,9323.719488416988,-0.5046949228500001,258.2360998647773,0.6941178542510121,2624.1058704453435,2666.2242914979756,19261.97854251012,233.45014005602238,1.8481067949876058,0.37458340111274846,1.8149193791152443,2.102919216479292,1.4609892467821681,0.7000473271698651,1.9126286823415584,1.9103549563084061,1.9169999036516663,1.8509032159558403,1.9250437581057998,1.7237477511296582
610502,371.52585365853656,287.4991533375,82.1321674935,1.1626188068999999,1506469.885738333,-2.6616823076666662,11717.763777076923,41.910603358974356,50143.05128205128,329785.8461538461,101474.28205128205,2385.9027586206894,1.8178449477351915,0.041077947382738914,0.47921934013508444,-0.010364584299812383,25747.370308805668,-0.5314926379857142,450.46069810910933,2.202396634817813,634.7694331983806,2970.0327935222676,8805.212145748987,242.91022660098523,1.8481067949876058,0.4352499549136198,1.828507195903412,2.108874434703603,1.727533717580399,0.6999972216259516,1.9124184384920913,1.9191632830853362,1.8627504692960062,1.833943395129852,1.926465452312737,1.412841201680453
610115,371.52585365853656,287.53201087,81.5647127235,0.7835967583500001,1464570.5838661108,-2.6616823076666662,11070.282051205128,27.910067948717945,35477.205128205125,301263.07692307694,28443.74358974359,3252.4059375,1.8178449477351915,0.04140330196998058,0.45464512646904304,-0.007780943011069421,69868.7580754363,-0.5314926379857142,230.05937922206473,1.102996882591093,178.20748987854253,4030.374898785425,1929.8504048582997,336.08686766862166,1.8481067949876058,0.43789897689629914,1.8216612090846467,2.095880819840641,1.7601545624690071,0.6999972216259516,1.8913760457294706,1.9131010592927913,1.7591956666724882,1.8666356128735533,1.9233311284746204,1.5678917793670495
610527,371.52585365853656,285.4821655525,81.53808580699999,0.8615355763249999,1406765.9954805553,-3.1244229366,3004.152205128205,15.914899999999998,28219.02564102564,84438.48717948717,271458.71794871794,1693.9877142857142,1.8178449477351915,0.04302000655722313,0.4966577837279551,-0.008113344639118197,-4479.922947168595,-0.7539103609678571,206.8516982469636,1.043520587044534,1168.7983805668018,1604.6927125506072,17772.29777327935,167.41899719887957,1.8481067949876058,0.45361851891778837,1.8347125536328945,2.1020717244283444,2.116742161761172,0.7002996268051644,1.9235410479241517,1.9228325204177643,1.914219182409572,1.8871487775219316,1.9228100444581449,1.7231607864408651
610427,371.52585365853656,284.3378178725,61.54979056825001,1.064818744,1132532.6900316665,-2.6458560342,2082.602564102564,5.526902564102563,20285.79487179487,93242.48717948717,177603.10256410256,1915.142857142857,1.8178449477351915,0.03954093072232623,0.36835866965572234,-0.008642653885178235,42884.740082126125,-0.6081050238321427,119.9639338727328,0.22495562753036438,154.1400809716599,1715.5568825910932,14831.056680161944,215.0495798319328,1.8481067949876058,0.42611427890350895,1.8321970492262931,2.1215311690609306,1.7553461196733717,0.7002272288739904,1.9207826386106952,1.9138092276599847,1.8159173696546393,1.885527493561423,1.9260253395588554,1.724220480684133
610423,371.52585365853656,287.5951289625,80.28705833174999,0.68794630825,319985.84152527776,-2.4552341356,10441.615384820512,24.182987179487174,38692.05128205128,220179.15384615384,80002.24242424243,2299.342857142857,1.8178449477351915,0.0409398277016885,0.4305756614699814,-0.007463640129268293,14638.679777373232,-0.5046949228500001,432.64237518441297,0.9781662753036435,118.06801619433206,1451.8141700404858,5903.144050802139,235.887675070028,1.8481067949876058,0.43399275670760473,1.8156724992861903,2.086312377532175,1.759360742512653,0.7000473271698651,1.9142279602154577,1.913660881097263,1.660324050409524,1.7986820860550419,1.6132671215223517,1.7234845297175434
610126,371.52585365853656,288.46548587000007,81.702451785,0.22484299452499998,394897.2234230277,-2.6385772272666665,2964.846153846154,13.684657692307695,22158.48717948718,182624.02564102566,24588.076923076922,3182.5271875,1.8178449477351915,0.04095469628517796,0.44759016858348977,-0.0024209755638836773,48498.73759233166,-0.5284935154392856,26.70802968967611,0.5726700404858298,146.0423076923077,2706.0544534412957,2011.435020242915,334.10326796187684,1.8481067949876058,0.4330914549447729,1.818997160698923,2.0870937688909965,1.771575645334076,0.7000025764317827,1.833968387822506,1.9144577603458386,1.7986237274652954,1.873317223116862,1.9257822311792125,1.5680120846141217
610114,371.52585365853656,288.50053264750005,83.60206556400001,0.185344594925,55574.82454413888,-2.6616823076666662,1824.5128205128206,9.56673205128205,16344.897435897436,96569.69230769231,25681.4358974359,4536.421111111111,1.8178449477351915,0.039988806050656564,0.47314208177485956,-0.001972039728236398,3077.1601076655093,-0.5314926379857142,11.242307692307692,0.3739380769230769,291.7388663967611,361.1080971659921,2015.975101214575,529.0367582417583,1.8481067949876058,0.42502030017778064,1.8239679407092932,2.0883380240722027,1.76272650932666,0.6999972216259516,1.7896755535664448,1.9128315289194673,1.8839620387560387,1.7052394865062002,1.9252799218774672,1.3107647410269128
610621,371.52585365853656,283.8074748950001,88.06161679224999,1.9393980628499996,5333224.0996538885,-3.400384066266667,716.6700000000001,4.695666666666667,2812.722222222222,37460.61538461538,59314.43243243243,1598.4571428571428,1.8178449477351915,0.046077201876172445,0.5098755950609757,-0.011819242047279554,-16840.56461889575,-0.9118897306357143,63.53580431850204,0.22659716599190288,88.91660231660231,-375.5168016194332,6475.489331436701,169.5736694677871,1.8481067949876058,0.48024290538382186,1.827372379530469,2.169786569481777,2.120170218548324,0.7004451531500053,1.9267043323898716,1.9175237409162056,1.7551484977496385,2.0416469048939407,1.8263359118975993,1.7237652684781093
610624,371.52585365853656,282.17878722000006,78.90415944349999,2.4230003639250004,2901541.3608638886,-3.232532178599999,886.0582051282053,4.082064102564103,3091.3333333333335,55684.153846153844,28544.324324324323,2155.5714285714284,1.8178449477351915,0.04010744542213888,0.40686919940150107,-0.007874848807410885,-18850.603728635786,-0.9016276008357141,76.76535964910931,0.24655232793522272,87.12432432432432,816.57004048583,2226.7809388335704,228.97282913165262,1.8481067949876058,0.4334743963723613,1.8093837102617767,2.358188937507509,1.9298877235630032,0.7004955239670638,1.9264477949312835,1.9215632222616947,1.7517676536220128,1.872665869903421,1.8229521991537678,1.7237759619867756
